comments,label
"['tugas', 'partai', 'mah', 'sudah', 'nurut', 'saja', 'sama', 'mak']",0.0
"['tuju', 'calon', 'wakil', 'presiden', 'rekam', 'jejak', 'lihat', 'kelas', 'beda']",0.0
"['nama', 'tugas', 'partai', 'mah', 'nurut', 'saja']",0.0
"['dukung', 'presiden']",1.0
['saja'],0.0
['pas'],1.0
['maju'],0.0
['pasrah'],1.0
"['tentu', 'buat', 'milu', 'arti', 'daulat', 'rakyat', 'sampai', 'kiamat', 'tetap', 'masyarakat', 'dapat', 'konyol']",1.0
"['serah', 'tugas', 'partai']",0.0
['presiden'],1.0
"['pasangno', 'siapa', 'wae', 'nyuwunsewu', 'kulo', 'smpun', 'mantap', 'pilih', 'presiden']",0.0
"['dukung', 'berat', 'mohon', 'maaf', 'pilih', 'tugas', 'paratai']",0.0
"['modalin', 'kampanye']",1.0
"['nama', 'tugas', 'partai']",0.0
"['calon presiden', 'tentu', 'partai', 'usung', 'wajar', 'omong', 'begitu', 'nama', 'koalisi', 'harusbdi', 'bicara', 'partai', 'koalisi', 'wajar', 'karwna', 'swmuabpartai', 'mwngusulkan', 'calon']",1.0
"['kalo', 'indonesia', 'pengin', 'hancur', 'amburadul', 'pilih']",1.0
['mafud'],0.0
"['bagaimana', 'partai', 'nama']",0.0
"['wartawan', 'buang', 'buang', 'sekali']",1.0
"['presiden', 'pimpin', 'tinggi', 'tunduk', 'penting', 'rakyat', 'penting', 'partai']",0.0
"['kalo', 'indonesia', 'hancur', 'pilih', 'presiden']",1.0
"['menang', 'indonesia', 'jaya', 'indonesia', 'gila']",0.0
"['sudah pasti', 'mari', 'doa', 'calon presiden', 'abadi', 'indonesia', 'amin']",0.0
"['urus', 'provinsi', 'saja', 'tidak', 'becus', 'nyalon', 'presiden', 'astaga']",0.0
"['bismillah', 'rasid', 'pimpin']",0.0
['pasang'],0.0
"['jangann', 'erick', 'begitu']",1.0
"['ketua', 'dah', 'tidak', 'cocok', 'pimpin', 'negeri']",0.0
"['kacung', 'nurut', 'tuan']",1.0
"['pokok', 'jangan', 'pilih', 'omong', 'pintar', 'kerja', 'nol', 'kagak', 'kerja']",0.0
"['pilih', 'kader', 'kah', 'paham', 'kenapa', 'calon', 'karena', 'ulang', 'sukses', 'begitu', 'duuh', 'mending', 'saja', 'sudah', 'kerja', 'daripada', 'orang', 'tukang', 'joging', 'tukang', 'bikin', 'konten', 'normal', 'nonton', 'video', 'dewsa', 'nol', 'prestasi']",0.0
"['begitu', 'kacung', 'hilir', 'sampai', 'ikn', 'saja', 'setop', 'mending', 'kacung', 'partai', 'daripada', 'kacung']",0.0
"['prei', 'banteng', 'banteng', 'lurr']",0.0
"['bin', 'kadal']",0.0
"['calon', 'wapresnya', 'keluarga', 'pilih']",1.0
"['geisz chalifah', 'hukum', 'menang', 'telak']",0.0
['mohmahfudmd'],1.0
"['suka', 'banget', 'ganjar pranowo', 'duet', 'kombinasi', 'paket', 'moga', 'wujud']",1.0
"['lebih', 'pilih']",0.0
"['aldi', 'saja', 'lawak']",0.0
"['tentu', 'iya', 'bagaimana', 'partai']",0.0
"['tidak', 'deh', 'febri', 'ardianto']",0.0
"['perugas', 'partai', 'calon', 'presiden']",0.0
"['pilih', 'wakil']",0.0
"['sule', 'saja', 'mumpung', 'santai']",0.0
"['pasanganya', 'teman', 'bangga', 'evryliana']",0.0
"['bang', 'bang', 'kerja', 'eh', 'ganjar pranowo', 'tahu', 'nonton', 'bokhep']",1.0
"['moms', 'sharing', 'progam', 'diet', 'hilang', 'perut', 'buncit', 'bagaimana', 'diet', 'langsing', 'kadang', 'suka', 'insecure', 'kalo', 'ngumpul', 'teman']",0.0
"['cocok', 'pasang', 'arinal', 'gubernur', 'lampung']",1.0
['jos'],1.0
"['omong', 'serah', 'partai']",0.0
['pasrahh'],0.0
"['aldi', 'win', 'putar']",0.0
"['tolong', 'barangkali', 'solusi', 'sudah', 'leber', 'info', 'produk', 'langsing', 'bagus']",0.0
"['tolong', 'barangkali', 'solusi', 'sudah', 'lebar', 'info', 'produk', 'langsing', 'bagus']",0.0
"['pasang', 'erick', 'tohir']",0.0
['aniss'],1.0
"['calon', 'berat', 'menara', 'bts', 'salah', 'satu', 'suami', 'puan', 'maharani', 'bos', 'usaha', 'saham', 'kait', 'pdip', 'berat', 'cendana', 'turun', 'selesai', 'selesai', 'tambah', 'kuasa', 'berat', 'pilkada', 'dki', 'jakarta', 'pakai', 'ayat', 'mayat', 'omong doang', 'saja', 'prihatin', 'dah', 'narasinewsroom', 'najwashihab']",0.0
"['tugas', 'partai', 'manut', 'ketua', 'presiden', 'nyonya', 'ketua']",1.0
['cocok'],1.0
"['ogah', 'pilih', 'tugas', 'partai', 'terus', 'ngegagalan', 'bola', 'piala', 'dunia', 'kemarin']",1.0
['panji'],0.0
"['puan', 'saja', 'dih', 'repot']",0.0
['saran'],1.0
"['kok', 'pasrah', 'calon', 'presiden', 'situ', 'kok', 'mirip', 'tugas', 'partai', 'asli', 'bos', 'nurut', 'bongkoqan']",1.0
"['belakang', 'tetap', 'oma']",1.0
"['pilih', 'redbull', 'pilih', 'agem', 'kader', 'manekin', 'tugas', 'partai', 'agem']",1.0
"['abu', 'janda', 'joss']",1.0
['kamu'],1.0
"['alhamdulillah', 'amin']",0.0
"['ramal', 'type', 'tua', 'sombong', 'pilih', 'orang', 'kuat', 'percaya', 'menang', 'pilih', 'wapres', 'lemah', 'saing']",0.0
"['galaa', 'pegawai', 'partai', 'ayahab']",0.0
"['kecuali', 'yess']",0.0
"['usul', 'calon wakil presiden']",1.0
"['sendiko', 'dawuh']",0.0
"['nitip', 'sendal']",1.0
"['fadli', 'zon', 'saja']",0.0
"['cocok', 'kakek', 'sudah', 'pas', 'gagas', 'tebar', 'link', 'damai']",0.0
"['pdip', 'pilih']",0.0
"['jakarta tengah', 'semarang', 'solo', 'woy', 'malu', 'lihat', 'gubernut', 'kabur', 'duluan', 'belum', 'beres', 'demak', 'kam', 'bajir', 'noh', 'belum', 'jalan', 'rusak', 'miskin', 'jakarta tengah', 'tidak', 'malu']",1.0
"['penting', 'pasang', 'harus', 'buanyak', 'uangg']",0.0
"['coba', 'bambang', 'cocok']",0.0
"['aldi', 'dar', 'saran']",0.0
"['zaya', 'harap', 'menang', 'zika', 'duet', 'puan', 'paszti', 'zaya', 'pilih']",0.0
['tugas'],1.0
"['kalo', 'langsung', 'menang', 'tampa', 'putar', 'putar']",0.0
"['ulama', 'kyai', 'habaib']",0.0
"['tetap', 'pilih']",1.0
"['konsep', 'ekonomi', 'newmind', 'jalan']",0.0
"['syaa', 'allah', 'calon', 'pilih', 'aniesforpresiden']",0.0
"['kagum', 'kalo', 'masuk', 'merah', 'otomatis', 'angkat', 'tangan']",0.0
"['kenapa', 'pasrah', 'karena', 'tugas', 'partai']",1.0
"['allah', 'swt', 'tolong']",1.0
"['presiden', 'coblos', 'banteng', 'merah', 'sak', 'lawase']",0.0
"['baik', 'oke']",0.0
"['maaf', 'tentu', 'mah', 'tinggal', 'arah', 'saja', 'ya']",1.0
"['tidak', 'suka', 'calon', 'presiden', 'partai', 'pilih', 'calon presiden', 'indonesia', 'saja']",0.0
"['duga', 'ferguso']",0.0
"['bicara', 'banyak', 'nonton', 'film', 'porno']",1.0
['mud'],1.0
"['lanjut', 'presiden', 'gafud']",1.0
"['tombol', 'presiden']",1.0
"['lanjut', 'kita', 'presiden']",0.0
['lanjut'],1.0
"['bismillah', 'indonesia', 'amin', 'allah']",1.0
"['best', 'pokok']",0.0
['presiden'],0.0
"['team', 'bayar']",0.0
"['menang', 'putar', 'amin']",0.0
"['satu', 'jual', 'sate', 'madura', 'indonesia', 'pro', 'presiden', 'wapres', 'merdeka']",0.0
"['baju', 'hitam', 'warna', 'hitam', 'warna', 'negatif', 'baju', 'putih', 'harus', 'baju', 'warna', 'merah', 'merah', 'putih']",0.0
"['bismillah', 'menang', 'putar']",1.0
"['pidato', 'keren', 'deh']",1.0
"['bismillah', 'hasil']",1.0
"['mantap', 'asli', 'orang', 'indonesia', 'turun', 'arab', 'cina']",1.0
"['amin', 'moga', 'lancar']",1.0
"['bismillah', 'menang', 'presiden']",1.0
"['alhamdulillah', 'daftar', 'semua', 'dukung', 'antusia']",1.0
['presiden'],1.0
"['visi', 'misi', 'program', 'digitalisasi', 'libat', 'peran', 'generasi', 'muda', 'reformasi', 'hukum', 'pakar', 'prof', 'uji', 'ekonomi', 'hijau', 'biru', 'anti', 'korupsi', 'bukti', 'pemda', 'jakarta tengah', 'data', 'lebih', 'fakir', 'miskin', 'seluruh', 'pelosok', 'lugas', 'realistis', 'paslon', 'ngambang']",1.0
['amin'],0.0
['soolliidd'],1.0
"['lanjut', 'presiden', 'amin']",1.0
['gama'],1.0
"['inshaa', 'allah', 'indonesian', 'gold', 'young', 'generation', 'smart', 'presiden', 'religius', 'nasionalist']",1.0
"['insya', 'allah', 'pasang']",1.0
"['moga', 'lanjut', 'presiden']",1.0
['baik'],1.0
"['gofud', 'insyaallah']",1.0
"['bismillah', 'menang', 'pilpres']",1.0
"['mantap', 'satu', 'maju']",1.0
"['semangat', 'moga', 'amanah', 'pilih']",1.0
"['ramai', 'sekali', 'cinta']",1.0
"['semangat', 'moga', 'menang']",1.0
"['sehat', 'moga', 'dukung']",1.0
['maju'],1.0
"['pasang', 'ideal', 'turut', 'rekam', 'jejak', 'bagus', 'taruh', 'harap']",1.0
"['sehat', 'nggih', 'juang']",1.0
"['bismillah', 'menang', 'pilpres']",1.0
"['moga', 'pimpin', 'rakyat']",1.0
"['alhamdulillah', 'resmi', 'moga', 'menang']",1.0
"['sah', 'daftar', 'kpu', 'moga', 'lancar', 'sampai', 'pilpres', 'moga', 'menang']",1.0
['dua'],1.0
"['pasang', 'cocok', 'menang', 'pesta', 'demokrasi']",1.0
"['keren', 'sehat', 'pimpin', 'rakyat']",1.0
"['satu', 'negeri', 'indonesia']",1.0
"['terus', 'jokowii']",1.0
['moga'],1.0
"['satu', 'negeri']",1.0
"['keren', 'panutan', 'sekali']",1.0
"['mantap', 'dihatiikuu']",1.0
"['pasang', 'pas', 'pimpin']",1.0
"['lanjut', 'kita', 'presiden', 'bos']",1.0
['mantap'],1.0
"['keren', 'sekali', 'panutankuu']",1.0
"['cocok', 'dipasangankan']",1.0
"['dukung', 'kalang']",1.0
"['bismillah', 'indonesia', 'sejahtera']",1.0
"['hasil', 'semangat']",1.0
"['sejarah', 'bukti', 'presiden', 'langgeng', 'nama', 'belakang', 'soekarno', 'soeharto', 'yudoyono', 'widodo']",1.0
"['animo', 'masyarakat', 'dalam', 'sambut', 'antar', 'kpu']",1.0
"['selamat', 'sukses']",1.0
"['pilih', 'semangat', 'ya']",1.0
"['idola', 'memang', 'keren', 'banget', 'tidak ada', 'obat']",1.0
"['masya', 'allah', 'senang', 'sekali', 'lihat', 'pasang', 'pas', 'sekali']",1.0
"['moga', 'pilih']",1.0
"['yuk', 'presiden']",1.0
"['menang', 'indonesia', 'jaya']",1.0
['bissmillah'],1.0
"['konsep', 'rajapati', 'orang', 'kasar', 'palusabit', 'terap', 'koalisi', 'partai']",1.0
"['hati', 'hati', 'tulis', 'media', 'sosial', 'khawatir', 'rumus', 'rumus', 'hidup', 'pakai', 'lawan', 'salah', 'raja']",1.0
"['bicara', 'singkat', 'padat', 'lebay', 'mirip']",1.0
"['fokus', 'palestine']",1.0
['amin'],1.0
"['partai', 'pdi', 'pilih']",1.0
['mas'],1.0
['pilih'],1.0
['hati'],1.0
"['hijau', 'brti', 'amin']",1.0
['jilat'],1.0
"['kasihan', 'telikung', 'kang', 'martabak']",1.0
"['yes', 'erick', 'gabung']",1.0
"['salah', 'amunisi', 'kubu', 'all']",1.0
"['mantap', 'rapat', 'baris', 'pasu']",0.0
"['moga', 'sesal', 'kecewa']",0.0
"['opsi', 'periode', 'tuju']",0.0
"['urus', 'bumn', 'neko']",0.0
"['cawe', 'cawe']",1.0
"['biar', 'hijau', 'bagaimana', 'food', 'estate', 'hancur', 'hutan', 'tropis', 'gagal']",1.0
"['kalah', 'banyak', 'masuk', 'penjara', 'bongkar', 'aib', 'menteri']",0.0
"['maksud', 'menteri', 'begitu']",1.0
"['masih', 'pilih', 'calon presiden', 'blkgnya', 'kelompok', 'intoleren', 'amrik']",1.0
"['cacat', 'konstitusi']",1.0
"['hijau', 'simbol', 'bangkit', 'islam', 'aminajadulu']",1.0
"['gila', 'kuasa', 'kuasa', 'proyek', 'proyek', 'mandeg', 'bahaya', 'taa']",0.0
"['utang', 'vendor', 'waskita', 'bayar', 'woy', 'menteri', 'bumn', 'kagak', 'prestasi', 'luhut', 'atas']",0.0
"['pasang', 'langgar', 'konstitusi']",1.0
"['bumn', 'saja', 'kacau', 'balau']",0.0
['hutang'],1.0
"['bumn', 'urus', 'boskuu', 'bayarin', 'utang']",0.0
"['pensiun', 'mbah', 'biar', 'indonesia', 'urus', 'fit', 'cerdas']",1.0
"['presiden', 'negeri', 'mundur', 'best', 'berfikirnya', 'sempit', 'jilat', 'kuasa']",0.0
"['urus', 'bumn', 'benar', 'wara', 'wiri', 'urus']",0.0
"['underdog', 'kesini', 'unggul', 'tetap', 'stabil', 'dukung', 'pedoman', 'ideologi', 'spesifik', 'mulus', 'terus', 'merosot', 'tajam', 'kejut', 'lanjut', 'balik', 'arah', 'hati', 'kesandung', 'lisan', 'media', 'kayak', 'presiden', 'sesuai', 'pilih', 'wajib', 'menghoramati', 'dukung']",0.0
"['coba', 'bicara', 'diskusi', 'bangsa', 'undang']",0.0
"['bismillah', 'amin', 'saja', 'presiden', 'wapres']",0.0
"['ancang', 'cari', 'ganti', 'cawaprrs', 'sekarang', 'mundur', 'karena', 'putus', 'ubah']",0.0
"['kode', 'alam', 'hijau', 'menang']",0.0
"['suport', 'all', 'presiden']",0.0
"['iya', 'tenang', 'saja', 'indonesia', 'hijau', 'hijau', 'mata', 'kalo', 'lihat', 'duit', 'maksdnya']",0.0
"['yes', 'all']",0.0
"['partai', 'kebo', 'panik', 'tim', 'menang', 'sudah', 'pindah', 'haluan', 'partai', 'kebo', 'tenggelam']",0.0
"['sudah', 'tua', 'mndingan', 'istirahat', 'tobat']",0.0
"['titip', 'negara', 'hijau', 'penanggungjawab', 'food', 'estate', 'hmm']",0.0
"['suruh', 'urus', 'rumah', 'tangga', 'saja', 'hijau', 'kalo', 'gragas', 'kuasa']",0.0
"['ingat', 'negara', 'indonesia', 'pimpin', 'orang', 'haus', 'kuas', 'ingat', 'mbah', 'kakung', 'indonesia', 'hancur', 'indak', 'kuasa', 'cam']",1.0
"['pengin', 'sekali', 'cuci']",0.0
"['buah', 'dari', 'sabar', 'hina', 'fitnah', 'manusia', 'manusia', 'dajjal', 'santuy', 'santun', 'tanggap', 'alhamdulillah', 'dukung']",0.0
"['muda', 'cinta', 'olahraga', 'ikut', 'jalan', 'erickthohir', 'all']",1.0
"['erickthohir', 'sepak', 'bola', 'saja', 'urus', 'jangan', 'terjun', 'dunia', 'begitu']",0.0
"['unggul', 'putar', 'nduk', 'genduk', 'wiwin']",1.0
"['anak', 'cerdas', 'mimpin', 'indonesia', 'hijau', 'terima', 'kasih', 'anak', 'erickthohir', 'mimpi', 'indonesia', 'indonesia', 'bersih', 'patuh', 'hukum', 'hijau', 'maju', 'gama']",0.0
"['rayu', 'rayu', 'rayu', 'erik', 'tohir', 'urus', 'tuh', 'pssi', 'sudah', 'lurus', 'coba', 'pikir', 'loncat', 'untuk', 'koalisi', 'selamat', 'beban', 'berat', 'seharusx', 'beban', 'seharusx', 'tanggung', 'akibat', 'efekx', 'beban', 'orang', 'rakyat']",1.0
"['tolong', 'masih', 'harap', 'cawapresnya', 'erickthohir', 'kemarin', 'deklarasi', 'sempat', 'kecewa', 'banget', 'sampai', 'enak', 'makan', 'benar', 'benar', 'masih', 'belum', 'terima', 'cawapresnya', 'ragu', 'mampu', 'loh', 'kemarin', 'putus', 'sekarang', 'bikin', 'rusuh', 'rugi', 'sekarang', 'tau', 'seperti', 'daerah', 'banyak', 'orang', 'tadi', 'dukung', 'sekarang', 'bilang', 'pindah', 'dukung', 'karena', 'lihat', 'cawapresnya', 'karena', 'putus', 'kemarin', 'bikin', 'rakyat', 'banyak', 'kecewa']",1.0
"['hijau', 'lihat']",1.0
"['hijau', 'lihat', 'duit', 'saja']",1.0
"['panjang', 'tri']",0.0
"['salah', 'prank', 'masih', 'tempel']",0.0
"['kursi', 'aman']",0.0
"['pasang', 'susah', 'ajak', 'wig', 'wig', 'semprott', 'morgan', 'parfume', 'otomatis', 'ajak', 'wig', 'wig']",0.0
"['iya', 'maaf', 'barangkali', 'tahu', 'rekomendasi', 'suplemen', 'bagus', 'atas', 'masalah', 'vitalitas', 'pria', 'suplemen', 'beli']",0.0
"['last', 'mute', 'nnya', 'inj']",1.0
"['sak', 'paket']",0.0
"['mantap', 'erik']",1.0
['brorondm'],1.0
"['sudah', 'kalah']",0.0
"['lho', 'hijau', 'bknnya', 'putih', 'krem', 'kuning', 'biru']",0.0
"['lobby', 'politik', 'memang', 'dinamis']",1.0
"['hijau', 'hijau']",1.0
['all'],0.0
"['brorondm', 'info']",0.0
['cie'],1.0
['mantap'],1.0
"['oligarki', 'ngumpul']",0.0
['prabowogibran'],0.0
['cawapresnya'],1.0
"['tombol', 'for', 'presiden']",0.0
"['hijau', 'kantong']",1.0
"['pusing', 'kalo', 'sudah', 'pikir', 'politik', 'pikir', 'bain', 'dapat', 'pikir', 'entar', 'bilang', 'peduli', 'bangsa', 'serba', 'salah', 'inti', 'rakyat', 'mensuport', 'apa', 'bangsa', 'pihak', 'kepada', 'raja', 'hadap', 'mang', 'jabat', 'negeri']",1.0
"['suka', 'php', 'orang', 'begitu', 'skck', 'bingkai', 'kenang']",1.0
"['moga', 'menang', 'erick', 'tetap', 'tri']",1.0
"['dobrak', 'konstitusi', 'rusak', 'demokrasi', 'bang', 'hancur', 'reformasi', 'tahun', 'juang', 'bang']",1.0
"['menteri', 'badan', 'usaha', 'milik', 'negara', 'bumn', 'erick', 'thohir', 'dukung', 'menteri', 'tahan', 'calon', 'presiden', 'keluarga', 'makan', 'erick', 'indonesia', 'maju']",0.0
"['all', 'probowo']",1.0
"['hijau', 'lumut', 'bagaimana']",1.0
"['mantap', 'sekali', 'keren']",1.0
"['erik', 'netral', 'jangan', 'calon presiden', 'calon wakil presiden', 'sayang', 'erik']",1.0
"['php', 'jam', 'orang', 'atm', 'dukung', 'warbiasa']",1.0
"['putus', 'cacat', 'hukum', 'erik', 'ganti', 'supaya', 'kisruh', 'lembaga', 'kontestasi', 'adem', 'saing']",0.0
"['allin', 'muhaimin']",0.0
"['timbul', 'tenggelam', 'rakyat', 'slogan', 'saja', 'alir', 'nepotisme', 'kapookk']",1.0
"['anak', 'erick', 'titip', 'mimpi', 'orang', 'salah', 'harap', 'bumi', 'hijau', 'hutan', 'asri', 'saja', 'kalteng', 'gundulin', 'gersang', 'tanam', 'singkong', 'kayu', 'hilang', 'hutan', 'gundul', 'singkong']",0.0
"['untuk', 'indonesia']",1.0
['pasang'],1.0
"['ira', 'support', 'palestina']",0.0
"['support', 'tidak', 'untuk', 'calon wakil presiden', 'mana']",1.0
"['hijau', 'maksud']",0.0
"['ganti', 'calon', 'wakil', 'pilih']",1.0
"['tanda', 'ganti']",0.0
"['indonesia', 'maju']",1.0
['putar'],0.0
"['kalo', 'pribadi', 'cocok']",1.0
['amin'],1.0
"['menang', 'takdir', 'presiden', 'kalah', 'legowo', 'menang', 'jangan', 'sombong', 'rangkul', 'kerja', 'indonesia', 'maju', 'bawah', 'tolong', 'jangan', 'hujat', 'tetap', 'cari', 'sandang', 'papan', 'pangan', 'idola', 'calon presiden', 'sah']",1.0
"['apa', 'pilih', 'presiden']",0.0
"['banteng', 'panas']",1.0
"['bang', 'toyib', 'salah', 'gaul', 'kayak', 'kamu', 'konglomerat', 'negrti']",0.0
"['mkmk', 'batal', 'calon wakil presiden', 'alternatif']",0.0
"['jadi', 'ketua', 'tim', 'menang', 'pakk']",1.0
"['yess', 'all']",0.0
"['mantap', 'maju', 'dukung', 'erick', 'thohir', 'harga']",0.0
"['omong', 'indonesia', 'asli', 'cuan', 'masih', 'ingat', 'usaha', 'mandek', 'gara-gara', 'kuasa', 'tuju', 'cari', 'cuan', 'bareng']",1.0
"['kurang', 'hormat', 'untuk', 'amin', 'bismillah', 'amin']",0.0
"['menang', 'erick', 'anak', 'presiden', 'paman', 'ketua']",1.0
"['indonesia', 'sayang', 'tidak bisa', 'kalah', 'bocil', 'mati', 'hasil', 'ngakalin', 'konstitusi', 'negara']",0.0
"['erick', 'thohir', 'orang', 'cerdas', 'saja', 'pilih']",0.0
"['kertas', 'meja', 'titip', 'pesan', 'saya', 'jangan', 'disuru', 'nombok', 'ya', 'pakk']",0.0
"['indonesia', 'hijau']",0.0
"['wajah', 'pragmatis']",0.0
"['kesini', 'orang', 'tahu', 'mari', 'gandeng', 'tangan', 'presiden', 'cuman', 'bilang', 'baik']",1.0
"['pesan', 'posisi', 'mas', 'sudah', 'urus', 'skck', 'lebih', 'kompeten', 'lho', 'anak', 'presiden']",1.0
"['aman', 'posisi', 'kalo', 'menang', 'kali']",1.0
"['iya', 'otomatis', 'menteri', 'kalo', 'menang']",1.0
"['cawapresnya', 'biar', 'ramai', 'begini', 'urus']",1.0
"['alam', 'duit', 'kalah', 'putra', 'mahkota', 'previlege', 'ngakalin', 'konstitusi', 'paman', 'wkwkwkkwkw']",1.0
"['ora', 'ora']",1.0
"['mending', 'titip', 'indonesia', 'hijau', 'green', 'latern', 'saja', 'ketimbang', 'titip', 'orang', 'gagal', 'food', 'estate']",1.0
"['aneh', 'semua', 'politikus']",0.0
"['calon', 'ganti', 'lord', 'opung', 'kalo']",0.0
"['gass', 'ayo', 'nangka']",1.0
"['asn', 'petinggi', 'negara', 'salah', 'pasoon', 'ya', 'begini']",1.0
"['hati', 'menang']",1.0
"['erick', 'semangat', 'cinta', 'you']",0.0
"['orang', 'gendut', 'duit', 'dukung', 'lihat', 'main', 'orang', 'ambisi', 'presiden', 'orang', 'calon', 'ambisi', 'percaya', 'pimpin', 'indonesia', 'maju', 'beliau', 'ambisi', 'presiden', 'beliau', 'tugas', 'tugas', 'amanah', 'emban', 'tugas', 'layak', 'presiden', 'indonesia']",1.0
"['tidak', 'papa', 'suport', 'ujung', 'masuk', 'kabinet', 'gama']",0.0
['preett'],1.0
"['erickthohir', 'dukung', 'dukung', 'mundur', 'tri', 'bumn', 'biar', 'sportif']",0.0
['yess'],0.0
"['hijau', 'apa', 'tanam', 'singkong', 'saja', 'hidup']",1.0
"['iya', 'benar', 'sikap', 'harus', 'seperti', 'lawan', 'ngeri', 'loh', 'pencet', 'tombol', 'rudal', 'keluar', 'saja', 'rudal', 'pakde', 'nyasar', 'mana', 'belum', 'kalah', 'apalagi', 'kalo']",0.0
"['siap', 'ganti', 'posisi', 'november']",1.0
"['gila', 'survei', 'sekali', 'nan', 'korban', 'salah', 'minggat', 'pdip', 'langsung', 'bahlil', 'orang', 'ngeri', 'survei', 'ngaruh', 'sekali', 'jiwa', 'kayak', 'begini', 'konoha']",1.0
"['bismillah', 'terimakasih', 'erick']",1.0
"['for', 'urus', 'karo']",0.0
"['politik', 'kaum', 'elit', 'kawan', 'lawan', 'abadi', 'negosiasi', 'cuan', 'jabat', 'kuasa', 'rakyat', 'korban', 'alat', 'main']",1.0
"['cie', 'cie', 'cie', 'tanda', 'nih']",0.0
"['bumn', 'beres', 'karya', 'nyantol']",0.0
"['kuasa', 'melangengkan', 'bisnis', 'nyata', 'terang', 'gagasanya', 'ugm', 'acara', 'mata', 'najwa', 'sepuh', 'istirahat', 'dihawatirkan', 'jabat', 'maksimal', 'emban', 'amanah', 'salam', 'ubah', 'mari', 'menagkam', 'amin', 'dipilpres']",1.0
"['tenang', 'tenang', 'erickthohir', 'sisi', 'main', 'cadang', 'yakin', 'putus', 'mkmk', 'pecat', 'paman', 'sampeyan', 'main', 'ganti', 'anak', 'lurahpetruk', 'kitabukanjokowilagi']",0.0
"['amin', 'erickthohir']",0.0
"['bumn', 'bangkrut', 'gara', 'piutang', 'mangkrak']",0.0
"['dukung', 'erickthohir', 'untuk', 'indonesia', 'maju']",1.0
"['rik', 'rik']",1.0
"['cari', 'aman']",0.0
"['iya', 'dek', 'pilih']",1.0
"['maaf', 'unfollow', 'bye']",1.0
"['nitip', 'proyek', 'penting', 'dalam']",1.0
"['erick', 'andil', 'gagal', 'piala', 'dunia', 'fifa']",0.0
['erickthohir'],0.0
"['urus', 'food', 'estate', 'gagal']",0.0
"['iya', 'balas', 'budi', 'dukung', 'anak', 'lurah', 'biar', 'dapat', 'jatah', 'kursi']",1.0
"['tidak apa', 'kalo', 'cang', 'erik', 'pilih', 'saya', 'pilih', 'cang', 'saja', 'calon presiden']",0.0
"['tri', 'cari', 'aman', 'dukung']",0.0
"['serah', 'rick', 'arah', 'lurah']",0.0
"['memang', 'kalo', 'pimpin', 'ganjar pranowo', 'prof', 'nkri', 'maju']",1.0
"['janji', 'bahan bakar minyak', 'subsidi', 'gratis', 'masuk', 'logika', 'alih', 'all']",1.0
['cihuuyy'],0.0
"['erick', 'calon wakil presiden']",0.0
"['tetap', 'mahwud']",0.0
"['yes', 'indonesia', 'butuh', 'ubah', 'amin']",0.0
"['menang', 'indonesia', 'merdeka', 'sejahtera']",0.0
"['iya', 'mohon', 'lingkung', 'hidup', 'baik', 'dukung', 'kalo', 'bawa', 'isu', 'lingkung']",0.0
"['sport', 'wowo', 'takut', 'presiden', 'dukung', 'cendana', 'keluarga', 'orba']",1.0
"['tiga', 'calon', 'putra', 'indonesia', 'mari', 'pilih', 'baik', 'mari', 'pilih', 'alam', 'kepala', 'daerah', 'cocok', 'menhan', 'tinggal', 'banding', 'objektif']",0.0
"['kompetisi', 'sudah', 'curang', 'duluan', 'jangan', 'harap', 'play', 'fair', 'karena', 'awal', 'sudah', 'pakai']",1.0
"['siap', 'cadang']",1.0
"['harga', 'bahan bakar minyak', 'bagaimana', 'rik', 'bumn', 'rugi', 'bagaimana', 'rik']",0.0
"['haha', 'harap', 'menteri', 'wapres']",1.0
"['sudah', 'basi', 'politik']",0.0
"['gass', 'poll']",1.0
"['bebas', 'mikir', 'nasib', 'tidak', 'kerja', 'tidak', 'makan']",1.0
"['erickthohir', 'calon wakil presiden', 'dukung', 'milenial', 'masive', 'nasib', 'sampai', 'erick', 'paman', 'palu', 'kuat', 'full', 'moga', 'tanggal', 'batal', 'terus', 'tanggal', 'ganti', 'erick', 'saing', 'enak', 'tonton']",0.0
"['hijau', 'bearti', 'amin']",0.0
"['hidup', 'lihat', 'lihat', 'gibranga']",0.0
"['dahulu', 'takdir', 'ragu', 'negara', 'pimpin', 'bocil']",0.0
"['mak', 'banteng', 'dikepretin', 'mahluk']",1.0
"['hijau', 'rumput', 'stadion', 'sepak', 'bola']",1.0
"['memang', 'layak', 'menang', 'putar']",0.0
"['moncongor', 'putih', 'ketar', 'tir', 'tuh']",0.0
"['cerdas', 'calon']",0.0
['muhaimin'],1.0
"['amin', 'saja']",1.0
"['kumpul', 'begal', 'muda', 'mudah', 'orang', 'pilih']",1.0
"['stadion', 'jis', 'lanjut', 'negeri', 'sangka', 'indonesia', 'stadion', 'jis', 'hebat', 'cangkemu', 'putar', 'balik', 'rumput', 'pintu']",0.0
"['oalahh', 'nitip', 'hijau', 'lampu', 'hijau', 'jalan', 'tuh', 'ckckck', 'selam', 'minum', 'air', 'ati', 'nanti', 'kembung', 'loh']",1.0
"['inshaallah', 'kenapa', 'pikir', 'calon presiden', 'calon wakil presiden', 'erik', 'tohir']",1.0
"['over', 'confident', 'bocah']",1.0
"['entar', 'khianat', 'rakyat']",1.0
