Unnamed: 0,comments,label
376,"['lagi', 'gacor', 'kakek', 'kasih', 'jp', 'juta', 'depo', 'ribu', 'main', 'di', 'kakak', 'situs', 'gacor']",0.0
377,"['ahok', 'saja', 'kuar', 'dari', 'gerindra', 'pamit', 'ini', 'pinang', 'calon wakil presiden', 'kok', 'tidak', 'pamit', 'terima', 'baik', 'keluar', 'baik', 'lah', 'terima', 'kasih', 'paman']",0.0
378,"['mau', 'nyapres', 'kok', 'ndagel', 'nanti', 'kalau', 'kalah', 'tidak', 'boleh', 'menang', 'lho']",0.0
379,"['kata', 'saja', 'hemat', 'apalagi', 'anggar', 'negara']",0.0
380,"['memang', 'sudah', 'resmi', 'keluar', 'dari', 'partai']",1.0
382,"['ini', 'kayak', 'yang', 'begitu', 'bela', 'idola', 'kerja', 'enak', 'kali', 'ya', 'makan', 'jamin', 'heran', 'orang', 'pada', 'begitu', 'bela', 'saya', 'tetap', 'sama', 'bintangemon', 'bingung', 'mau', 'pilih', 'yang', 'mana', 'yang', 'dosa', 'masih', 'bisa', 'saya', 'maaf', 'wkwkwkkwkw']",0.0
383,"['ngeri', 'ya', 'omong', 'netizen', 'pada', 'kayak', 'tahu', 'semua', 'hal', 'begitu']",1.0
384,"['memang', 'benar', 'enak', 'sekali', 'hidup', 'mas', 'gibran', 'mau', 'ini', 'mau', 'itu', 'di', 'turut']",1.0
385,"['ganjar', 'mahfud']",1.0
386,"['amin', 'anies', 'cakimin']",1.0
387,"['moga', 'jadi', 'ya', 'mas']",1.0
388,"['dasar', 'kutu', 'loncat']",0.0
389,"['politik', 'mah', 'sudah', 'biasa', 'walau', 'darah', 'kandung', 'juga', 'ribut', 'entar', 'baik', 'lagi']",1.0
390,"['khianat', 'atau', 'ting', 'kubu', 'merah']",1.0
391,"['dari', 'dulu', 'saya', 'pandang', 'kepada', 'ganjar', 'mahfud', 'hehe']",1.0
392,"['yang', 'bilang', 'gibran', 'ini', 'itu', 'tidak', 'pernah', 'lihat', 'ya', 'betapa', 'bapak', 'nya', 'sabar', 'saat', 'di', 'kucil', 'oleh', 'tum', 'partai', 'nya', 'sendiri', 'padahal', 'posisi', 'bapak', 'presiden', 'jadi', 'tidak', 'bisa', 'salah', 'anak', 'nya', 'juga', 'sih', 'mana', 'ada', 'anak', 'yang', 'tidak', 'sakit', 'lihat', 'bapak', 'nya', 'deh', 'kasih', 'untuk', 'indonesia', 'tapi', 'ada', 'saja', 'oknum', 'yang', 'rendah', 'apalagi', 'dari', 'internal']",1.0
393,['usak'],0.0
395,"['turut', 'ku', 'yang', 'awam', 'politik', 'jika', 'jiwa', 'kenegarawan', 'gibran', 'harus', 'mundur', 'dari', 'kursi', 'wali', 'kota', 'solo', 'karena', 'beliau', 'jadi', 'wali', 'kota', 'dari', 'kereta', 'pdi', 'p']",0.0
397,"['hidup', 'enak', 'ya', 'tak', 'masalah', 'tenang', 'saya', 'ada', 'sini', 'santsi', 'saja', 'hidup', 'kurang', 'tantang', 'padahal', 'sejati', 'hidup', 'itu', 'penuh', 'juang', 'tidak', 'seru', 'kalo', 'begini']",0.0
398,"['kacang', 'polong']",0.0
399,"['moga', 'manuver', 'politik', 'gaya', 'surakarta', 'yang', 'pernah', 'laku', 'diri', 'kota', 'sebut', 'yaitu', 'raja', 'muda', 'gelar', 'susuhunan', 'paku', 'buwono', 'ii', 'lahir', 'wafat', 'sehingga', 'akibat', 'hancur', 'keraton', 'kartasura', 'tahun', 'oleh', 'pasu', 'turun', 'tionghoa', 'jawa', 'perang', 'rebut', 'mahkota', 'ii', 'serah', 'daulat', 'raja', 'mataram', 'islam', 'oleh', 'pb', 'ii', 'kepada', 'voc', 'akibat', 'hutang', 'raja', 'kepada', 'voc', 'yang', 'sangat', 'besar', 'sudah', 'tidak', 'mampu', 'lunas', 'tidak', 'akan', 'jadi', 'lagi', 'masa', 'depan']",0.0
400,"['kalo', 'ingat', 'kata', 'penghiant', 'ingat']",0.0
401,"['tunjuk', 'bahwa', 'ucap', 'mbah', 'uti', 'megawati', 'salah', 'yang', 'sudah', 'hina', 'pak', 'jokowi']",1.0
402,"['setia', 'pdip', 'gapol', 'ganjar', 'mahfud']",1.0
403,"['calon presiden', 'mau', 'ganjar', 'atau', 'prabowo', 'bawah', 'holding', 'company', 'pdiperjuangan', 'dan', 'jokowi', 'mereka', 'nyapres', 'karena', 'penting', 'ikn', 'jadi', 'pilih', 'yang', 'bijak']",0.0
404,"['siapa', 'ini', 'yang', 'tahun', 'ini', 'golput']",0.0
405,"['jadi', 'derita', 'ini', 'bagai', 'saksi', 'bahwa', 'kuasa', 'orang', 'presiden', 'sekalipun', 'ada', 'batas', 'karena', 'kuasa', 'yang', 'langgeng', 'hanya', 'kuasa', 'rakyat', 'dan', 'di', 'atas', 'segala', 'adalah', 'kuasa', 'tuhan', 'yang', 'maha', 'esa', 'soekarnobapakbangsa']",1.0
406,"['ganjar', 'mahfud']",1.0
407,"['ya', 'jelas', 'tidak apa', 'orang', 'mau', 'dapat', 'jabat', 'enak']",1.0
408,"['jangan', 'di', 'dengar', 'berita', 'yang', 'lagi', 'panas', 'panas', 'panas']",1.0
409,"['belum', 'jadi', 'wapres', 'saja', 'sudah', 'berhianat', 'dari', 'partai', 'bagaimana', 'sudah', 'jadi', 'wapres', 'bisa', 'dengan', 'gampang', 'berhianat', 'sama', 'rakyat', 'kebelet', 'amat', 'sama', 'obsesi', 'tong']",0.0
410,"['wkwkwk', 'ngapa', 'harus', 'begitu', 'sih', 'foto', 'yang', 'di', 'capture', 'dan', 'jadi', 'konten', 'pak', 'gibran', 'itu', 'wibawa', 'loh', 'kurang', 'asem', 'banget']",1.0
412,['antipdip'],0.0
413,"['sudah', 'tidak apa', 'saja', 'bisa', 'jadi', 'besok', 'rakyat', 'yang', 'dihianatin', 'sama', 'dia']",0.0
414,"['sampon', 'clear']",0.0
415,"['gibran', 'muka', 'kok', 'ploga', 'plongo', 'kyok', 'bapak']",0.0
416,['antirezimlurah'],0.0
417,"['terlalu', 'cepat']",0.0
418,"['khianat', 'pdip', 'tidak', 'apa', 'apa', 'menghianati', 'konstitusi', 'tidak', 'apa', 'apa', 'juga']",0.0
419,"['contoh', 'ajar', 'pimpin', 'bangsa', 'dengan', 'cara', 'khianat']",0.0
420,"['tidak', 'malu', 'apa', 'ya']",0.0
421,"['kami', 'kaum', 'awam', 'khianat', 'itu', 'yang', 'bagaimana', 'tolong', 'jelas']",0.0
422,"['ya', 'ajar', 'dulu', 'lah', 'ya', 'siap', 'saja', 'dulu', 'besok', 'kan', 'siapa', 'tahu', 'jadi', 'khianat', 'rakyat', 'juga', 'wkwkwkwk']",0.0
423,"['tengil', 'ya']",0.0
424,"['pdip', 'tolak', 'minta', 'periode', 'ayah', 'tapi', 'terus', 'sama', 'anak', 'memang', 'benar', 'mau', 'panjang', 'kuasa', 'jalur', 'baru', 'jalur', 'dinasti']",0.0
425,"['entar', 'khianat', 'rakyat', 'tidak', 'apa', 'juga', 'ye']",0.0
426,"['sudah', 'jelas', 'arah', 'mau', 'kuasa', 'penuh']",0.0
427,"['kalo', 'sudah', 'clear', 'arti', 'jokowi', 'kaki']",0.0
428,"['sempat', 'tidak', 'datang', 'kali', 'kalaupun', 'datang', 'pasti', 'dalam', 'bentuk', 'beda']",1.0
429,"['gue', 'tidak', 'peduli', 'soal', 'dia', 'khianat', 'banteng', 'atau', 'apa', 'cara', 'dia', 'maju', 'pakai', 'ngakalin', 'konstitusi', 'itu', 'yang', 'masalah']",0.0
430,"['ganjar', 'mahfud', 'md', 'pilih', 'tepat', 'untuk', 'nkri', 'pdip', 'tetap', 'di', 'hati']",1.0
431,"['tidak apa', 'soal', 'bapak', 'deh', 'mau', 'akhir', 'juga', 'suka', 'saya']",1.0
432,"['maaf', 'mas', 'saya', 'tidak', 'dukung']",0.0
433,"['pada', 'mau', 'ya', 'punya', 'wakil', 'presiden', 'tidak', 'tegas', 'mencla', 'mencle', 'tak', 'etika', 'bagaimana', 'kalau', 'dia', 'harus', 'ganti', 'presiden', 'yang', 'halang', 'tugas', 'bisa', 'langsung', 'di', 'caplok', 'asing', 'negeri', 'ini']",0.0
434,"['saat', 'yang', 'muda', 'karya']",1.0
435,"['sumpah', 'omong', 'orang', 'bikin', 'sakit', 'hati', 'banget', 'attitude', 'nya', 'besar']",0.0
436,"['tidak', 'papa', 'ini', 'yang', 'kamu', 'buat', 'jdiin', 'contoh', 'ke', 'anak', 'muda', 'masseh']",0.0
437,"['ya', 'tidak', 'apa', 'lah', 'anggap', 'kan', 'memang', 'iya']",1.0
438,"['anti', 'keluarga', 'pak', 'lurah']",0.0
439,"['hmm', 'begitu', 'ya']",0.0
440,"['wartawan', 'tidak', 'usah', 'banyak', 'tanya', 'ini', 'itu', 'nanti', 'bisa', 'dilaporin', 'ke', 'paman', 'sekali', 'pukul', 'palu', 'indonesia', 'goyang']",1.0
441,"['polling', 'calon presiden', 'cek', 'sini']",1.0
442,"['tidack', 'apa', 'apa']",0.0
443,"['baru', 'tahun', 'jabat', 'kok', 'bilang', 'sudah', 'alam', 'terus', 'yang', 'sudah', 'jabat', 'gubernur', 'lama', 'tahun', 'bagaimana']",0.0
444,"['wis', 'tapi', 'manut', 'saya', 'pokoke', 'ganjar', 'mahfud', 'jos', 'gandos']",1.0
445,"['keluar', 'dari', 'pdi', 'p', 'tanpa', 'pamit', 'bagaimana', 'sama', 'rakyat', 'nanti']",0.0
446,"['salah', 'ya', 'tetap', 'salah', 'masse', 'mau', 'permak', 'dengan', 'bahasa', 'gimanapun', 'bagi', 'orang', 'waras', 'tetap', 'tidak', 'etika', 'indonesia', 'ini', 'etika', 'masih', 'jadi', 'no']",0.0
447,"['tadi', 'mau', 'all', 'ini', 'prabowo', 'tapi', 'gara', 'tarik', 'ini', 'bocah', 'tidak', 'jadi', 'deh']",0.0
448,"['prabowo', 'gibran']",1.0
450,"['sudah', 'biasa', 'khianat']",0.0
451,"['siapa', 'saya', 'saya', 'anak', 'presiden', 'paman', 'ketua', 'maka', 'dan', 'adik', 'tum', 'parpol', 'tenang', 'gampang', 'di', 'atur', 'semua']",0.0
452,"['ini', 'masalah', 'sempat', 'berkarir', 'lebih', 'tinggi', 'apa', 'yang', 'salah', 'siapa', 'bisa', 'halang']",1.0
453,"['pasang', 'via', 'paman', 'nih', 'senggol', 'dong']",0.0
454,"['lihat', 'kok', 'kalo', 'gila', 'jabat', 'lewat', 'anak', 'nya', 'belakang']",0.0
455,"['anakmuda', 'yang', 'sudah', 'contoh', 'sikap', 'yang', 'buruk', 'khianat', 'pada', 'partai', 'yang', 'sudah', 'sar', 'demi', 'ambisi', 'kuasa']",0.0
456,"['santuy', 'dong', 'kan', 'dia', 'cuma', 'anak', 'ingus', 'tapi', 'kok', 'komennya', 'pada', 'panik', 'begitu']",1.0
457,"['ira', 'tidak', 'ada', 'orang', 'gila', 'di', 'sektor', 'perintah', 'nyata', 'ada', 'orang', 'yang', 'gila', 'gila', 'dan', 'kekeuh', 'terus', 'kuasa', 'ke', 'anak']",0.0
458,"['mas', 'sudah', 'ngakalin', 'atur', 'lewat', 'mahkamah', 'keluarga', 'ini', 'khianat', 'pun', 'tanpa', 'malu']",0.0
459,"['all', 'ini', 'prabowo']",1.0
460,"['jangan', 'pilih', 'calon', 'pimpin', 'yang', 'lahir', 'dari', 'khianat', 'konstitusi', 'gibran rakabuming', 'jokowi', 'prabowo']",0.0
461,"['tinggal', 'berani', 'tidak', 'mudur', 'dari', 'wali', 'kota', 'karena', 'mbalelo', 'dari', 'partai', 'usung', 'bagus', 'memang', 'bang', 'sandiaga', 'uno', 'di', 'tahun', 'telah', 'pilih', 'jadi', 'cawapresnya', 'prabowo', 'langsung', 'undur', 'diri', 'dari', 'wagub', 'dki', 'ini', 'contoh', 'pimpin', 'massa', 'depan']",1.0
462,"['kartu', 'anggota', 'pdip', 'pulangin', 'dong', 'ya']",0.0
463,"['boleh', 'senyum', 'ya']",1.0
464,"['padahal', 'keluarga', 'punya', 'jabat', 'tapi', 'yang', 'kasi', 'ke', 'rakyat', 'cuma', 'sepeda', 'mentok', 'mentok', 'laptop', 'saja', 'satu', 'biji', 'wkwk']",0.0
465,"['enteng', 'banget', 'ya', 'jawab', 'wkwk', 'besok', 'kalo', 'tanya', 'wartawan', 'lihat', 'rakyat', 'susah', 'ya', 'tidak apa']",0.0
466,"['tiap', 'hari', 'pak', 'lurah', 'bicara', 'etika', 'tapi', 'nyata', 'bibir', 'tak', 'tulang']",0.0
467,"['benar', 'bapak', 'ganjar', 'orang', 'rakyat', 'jadi', 'alangkah', 'baik', 'bapak', 'ganjar', 'jadi', 'rakyat', 'saja']",1.0
468,"['sedang', 'proses', 'sptnya', 'tidak', 'mungkin', 'khianat']",0.0
469,"['rakus', 'amat', 'sampai', 'anak', 'kasih', 'jabat', 'satu', 'satu']",0.0
470,"['yangg', 'pussingg', 'ngeliatan', 'politik', 'akhri', 'ini', 'mending', 'lihat', 'story', 'saya', 'buat', 'refreshing']",1.0
471,"['tidak', 'ada', 'malu']",0.0
472,"['ambisi', 'sangat', 'besar', 'sih', 'untuk', 'kuasa', 'negeri', 'ini', 'ckck']",1.0
473,"['masih', 'muda', 'sekali', 'gibran', 'tolong', 'kasih', 'tahu', 'apa', 'yang', 'sudah', 'laku', 'gibran', 'mungkin', 'saya', 'akan', 'dukung', 'dia', 'kalau', 'dia', 'bagus']",1.0
474,"['tidak apa', 'jadi', 'khianat']",0.0
475,"['tidak', 'akan', 'biar', 'kuat', 'ku', 'selesai', 'sampai', 'sini', 'saja', 'saya', 'akan', 'gerak', 'dari', 'belakang', 'layar', 'pak', 'lurah']",0.0
476,"['ora', 'dwe', 'isin', 'mas', 'mas']",0.0
477,"['mereka', 'budak', 'jabat']",0.0
478,"['jelas', 'mana', 'yang', 'tugas', 'partai', 'dan', 'mana', 'yang', 'rill', 'tugas', 'rakyat', 'mau', 'dapat', 'jatah', 'calon presiden', 'dengan', 'tolak', 'pildun', 'untuk', 'pakai', 'isu', 'israel', 'plakk']",0.0
479,"['jangan', 'sampai', 'generasi', 'muda', 'ikut', 'dengan', 'cara', 'instan']",0.0
480,"['begitu', 'mudh', 'nya', 'jadi', 'pnghianat', 'dalam', 'prtai']",0.0
481,"['pasang', 'penuh', 'beban']",0.0
482,"['kalo', 'kata', 'keluarga', 'cemara', 'harta', 'paling', 'harga', 'ya', 'keluarga', 'makanya', 'keluarga', 'kasih', 'jabat', 'politik', 'semua', 'biar', 'sejahtera']",0.0
483,"['otomatis', 'kalah', 'lagi']",0.0
484,"['baru', 'awal', 'sudah', 'khianat', 'apalagi', 'sama', 'rakyat', 'nanti', 'kalo', 'jadi']",0.0
485,"['diam', 'tolah', 'toleh', 'gerak', 'anak', 'bagi', 'jabat', 'kabeh']",0.0
486,"['kacang', 'lupa', 'kulit']",0.0
487,"['tombol', 'prabowo', 'gibran', 'menang']",1.0
488,"['mulai', 'dengan', 'cara', 'yang', 'tidak', 'baik', 'arti', 'mereka', 'tidak', 'jujur']",0.0
489,"['terima', 'kasih', 'paman']",1.0
490,"['enggak', 'ingat', 'dan', 'tidak', 'harga', 'lagi', 'pada', 'juang', 'pancasila', 'ya', 'eling', 'mas', 'eling', 'mumpung', 'belum', 'kampanye']",0.0
491,"['moga', 'amanah', 'siapa', 'yang', 'jadi', 'moga', 'tidak', 'manut', 'oleh', 'kata', 'pihak', 'yang', 'lebih', 'kuasa', 'apalagi', 'olok', 'olok', 'sampai', 'malu']",0.0
492,"['pimpin', 'tidak', 'bisa', 'pegang', 'omong', 'esuk', 'sore', 'mbengi', 'delle']",0.0
493,"['kata', 'teman', 'ku', 'sudarmanto bahri', 'contoh', 'buruk', 'bagi', 'masa', 'depan', 'indonesis']",0.0
494,"['gimik', 'tidak', 'sih']",0.0
495,"['rumongso', 'duwe', 'dekengan']",0.0
496,"['indonesia', 'bebas', 'dari', 'oligarki', 'nyata', 'cuma', 'mimpi']",0.0
497,"['kalo', 'nanti', 'kalah', 'ya', 'end']",0.0
498,"['komennya', 'lucu', 'lucu', 'hahahhaha', 'politik', 'itu', 'dinamis', 'suka', 'pilih', 'kagum', 'dukung', 'tidak', 'suka', 'tidak', 'kagum', 'ya', 'jangan', 'pilih', 'rasa', 'mas', 'gibran', 'anak', 'ingus', 'belum', 'pantas', 'ya', 'sudah', 'indak', 'usah', 'pilih', 'beres', 'kan', 'masalah', 'dia', 'planga', 'plongo', 'kayak', 'apa', 'kayak', 'lah', 'wong', 'almarhum', 'gusdur', 'saja', 'maaf', 'ya', 'yang', 'punya', 'kurang', 'bisa', 'jadi', 'presiden', 'kok', 'tidak', 'ada', 'halang', 'lama', 'dia', 'punya', 'kapasitas', 'dan', 'rakyat', 'percaya', 'siapa', 'saja', 'boleh', 'jadi', 'pimpin', 'wessa', 'adem', 'adem', 'wae', 'lah', 'jangan', 'pada', 'tengkar', 'malu', 'negara', 'sudah', 'dewasa', 'rakyat', 'masih', 'kayak', 'anak', 'tak']",1.0
499,"['benar', 'sah', 'saja', 'tapi', 'etika', 'nya', 'jelek']",0.0
500,"['serasa', 'anak', 'dan', 'bapak', 'yang', 'habis', 'renang']",1.0
501,"['sudah', 'terlalu', 'over', 'main', 'sudah', 'mulai', 'tidak', 'baik', 'buat', 'negara']",0.0
502,"['yang', 'dukung', 'ganjar', 'agak', 'lain', 'memang']",0.0
504,"['tidak', 'apa', 'apa', 'jangan', 'malu', 'lama', 'bapak', 'kuasa', 'buat', 'anak', 'maksimal', 'mungkin', 'jangan', 'lambat', 'seperti', 'presiden', 'belum']",0.0
505,"['tampang', 'culun', 'nyata', 'culas']",0.0
506,"['pak', 'ganjar', 'ri']",1.0
507,"['jokowi', 'tertawa', 'tawa', 'saja', 'pas', 'sindir', 'eh', 'langsung', 'pindah', 'haluan', 'asa', 'anak', 'pendiem', 'kalau', 'marah']",0.0
508,"['tidak', 'sabar', 'lihat', 'dia', 'debat']",1.0
509,"['sih', 'rentan', 'dan', 'sih', 'bloon']",0.0
510,"['untung', 'israel', 'tidak', 'ikut', 'pildun', 'fifa', 'untuk', 'di', 'solo', 'nanti', 'coba', 'kalo', 'ikut']",1.0
511,"['baru', 'calon']",1.0
512,"['didik', 'tinggi', 'kalo', 'endingnya', 'cuma', 'buat', 'nipu', 'rakyat', 'mending', 'tidak usah', 'nah', 'ini', 'contoh']",0.0
513,['capekdehh'],0.0
514,"['prabowo', 'tahu', 'bagaimana', 'kalah', 'dengan', 'cara', 'halus']",0.0
515,"['pdip', 'saja', 'berani', 'dan', 'bisa', 'khianat', 'apalagi']",0.0
516,"['ya', 'jelas', 'tidak', 'masalah', 'kan', 'sih', 'ucrit', 'sudah', 'kebelet', 'rakus', 'kuasa']",0.0
517,"['iya', 'tidak apa', 'mas', 'kan', 'urat', 'malu', 'nya', 'sudah', 'pedot']",0.0
518,"['sombong', 'sekali']",0.0
519,"['ini', 'lah', 'orang', 'tidak', 'tahu', 'bagaimana', 'berterimakasih']",0.0
520,"['deh', 'tebak', 'skenario']",1.0
521,"['orang', 'yang', 'suka', 'bungkuk', 'bukan', 'arti', 'etika', 'baik', 'atau', 'pun', 'sopan', 'nyata', 'ini', 'orang', 'ngeprank']",0.0
522,"['yang', 'komen', 'pada', 'takut', 'ya', 'baru', 'gibran', 'yang', 'turun', 'belum', 'jangan', 'ethes']",1.0
523,"['tidak', 'apa', 'ada', 'paman']",1.0
524,"['kalo', 'dapat', 'saya', 'benar', 'jangan', 'mau', 'maju', 'jadi', 'calon wakil presiden', 'langsung', 'maju', 'jadi', 'ketua', 'pbb', 'juga', 'tidak', 'masalah', 'cuma', 'jangan', 'rubah', 'konstitusi', 'demi', 'sampeyan', 'saja', 'tho', 'mas', 'mas']",0.0
525,"['drama', 'banteng']",0.0
526,"['ra', 'jelas', 'tidak', 'ada', 'asa', 'jadi', 'walikota', 'saja', 'lewat', 'pdi', 'tidak', 'bahaya', 'teh', 'sifat', 'begini']",0.0
527,"['dalam', 'politik', 'tidak', 'ada', 'kawan', 'dan', 'lawan', 'yang', 'ada', 'penting', 'dan', 'sempat']",1.0
528,"['bahkan', 'pdi', 'p', 'akan', 'ambil', 'alih', 'oleh', 'jokowi', 'telah', 'milu', 'sempurna']",1.0
529,"['lah', 'memang', 'keluarga', 'mereka', 'mah', 'tidak', 'ada', 'malu', 'mau', 'bhg', 'kayak', 'mau', 'apa', 'kayak']",0.0
530,"['anak', 'presiden', 'suka', 'dia']",0.0
531,"['tidak', 'sama', 'manusia', 'kepala', 'dua', 'kutu', 'loncat', 'plinplan']",0.0
532,"['nanti', 'kalau', 'ganjar', 'keok', 'balik', 'kanan', 'dukung', 'gibran', 'dan', 'bilang', 'ini', 'kader', 'pdip']",0.0
533,"['harus', 'selesai', 'dulu', 'dengan', 'pdip', 'kalo', 'cara', 'sudah', 'tidak', 'benar', 'dengan', 'mahkamah', 'keluarga', 'wong', 'nandur', 'bakal', 'ngunduh', 'bismillah', 'ganjar', 'mahfud', 'putar']",0.0
534,"['saya', 'rasa', 'prihatin', 'tentang', 'ambisius', 'kuasa', 'yang', 'tonton', 'rakyat', 'di', 'depan', 'publik', 'olah', 'rakyat', 'bodoh', 'kuat', 'kuasa', 'dan', 'olah', 'republik', 'ini', 'milik', 'mereka', 'atas', 'segala', 'hukum', 'yang', 'perkosa', 'oleh', 'lingkar', 'kuasa', 'gampang', 'itu', 'republik', 'ini', 'di', 'bangun']",0.0
535,"['etika', 'mu', 'ndi', 'boleh']",0.0
536,"['sah', 'saja', 'sih', 'nama', 'juga', 'politik']",1.0
537,"['ganjar', 'hanya', 'lah', 'boneka', 'nya', 'megawati', 'yang', 'lemah', 'saya', 'yakin', 'ganjar', 'tidak', 'bisa', 'jadi', 'jokowi', 'sukses', 'jokowi', 'pimpin', 'indonesia', 'itu', 'bukti', 'kalo', 'jokowi', 'masih', 'tetap', 'kami', 'cinta', 'prabowo', 'gibran', 'jokowi']",1.0
538,"['bingung', 'pilih', 'siapa']",0.0
539,"['planga', 'plongo', 'tatap', 'kosong']",0.0
540,"['jabat', 'yang', 'korupsi', 'duit', 'rakyat', 'bisa', 'sebut', 'khianat', 'tidak', 'ya']",0.0
541,"['ribut', 'terus', 'netim', 'yaudahlah', 'tinggal', 'pilih', 'prabowo', 'gibran', 'saja', 'kenapa']",1.0
542,"['karma', 'will', 'take', 'over']",0.0
543,"['dulu', 'emak', 'redbull', 'ajak', 'jika', 'dari', 'golkar', 'jadi', 'calon wakil presiden', 'dia', 'untuk', 'lawan', 'calon wakil presiden', 'golkar', 'juga', 'tanpa', 'izin', 'apalagi', 'sowan', 'jika', 'juga', 'tidak', 'keluar', 'dari', 'golkar', 'spi', 'sekarang', 'tidak', 'ribut', 'anda', 'yang', 'ajar', 'cara', 'berhianat', 'di', 'politik', 'sekarang', 'playing', 'victim']",0.0
544,"['saran', 'saja', 'buat', 'mas', 'gibran', 'tetap', 'lah', 'selalu', 'rendah', 'hati', 'anda', 'sudah', 'dengan', 'tegas', 'meninggalakan', 'tempat', 'orang', 'orang', 'pongah', 'sudah', 'jadi', 'sikap', 'yang', 'bisa', 'lihat', 'banyak', 'orang', 'kok']",1.0
545,"['saya', 'tetap', 'dukung', 'prabowo', 'presiden', 'sama', 'gibran', 'yakin', 'bawa', 'indonesia', 'maju']",1.0
546,"['urip', 'wes', 'enak', 'ya', 'rak', 'popo', 'kabeh', 'engah', 'mas', 'engah']",1.0
547,"['tunggu', 'debat', 'calon presiden', 'ajaah']",1.0
548,"['kalau', 'sudah', 'clear', 'minimal', 'ada', 'tegas', 'cara', 'resmi']",1.0
549,"['masih', 'muda', 'padahal']",0.0
550,"['aku', 'bukan', 'anak', 'kecil', 'lagi', 'paman']",0.0
551,"['sumph', 'sudah', 'kali', 'pilih', 'pak', 'prabowo', 'allin', 'pak', 'anies', 'saja', 'lah', 'malas', 'wakil', 'itu']",0.0
552,"['clear', 'keluarga', 'pulang', 'ke', 'solo', 'lebih', 'cepat']",0.0
553,"['jadi', 'calon wakil presiden', 'dengan', 'jalur', 'legal', 'diri', 'lewat', 'maka', 'karena', 'ada', 'om', 'di', 'sana']",0.0
554,"['masalah', 'partai', 'saja', 'tanggap', 'santuy', 'kalo', 'masalah', 'negara', 'coba', 'coba', 'kayak', 'praktik', 'saja']",0.0
555,"['sudah', 'tidak', 'respek', 'mentang', 'anak', 'presiden']",0.0
556,"['biasa', 'lah', 'dalam', 'politik', 'hianat', 'khianat']",0.0
557,"['kayak', 'klan', 'pak', 'jkw', 'sudah', 'tidak', 'jalan', 'sama', 'red', 'bull']",0.0
558,"['milu', 'hasil', 'calon', 'yang', 'langgar', 'etika', 'semua', 'entah', 'ini', 'suatu', 'paksa', 'atau', 'memang', 'sifat', 'asli', 'para', 'kandidat', 'yang', 'jelas', 'demi', 'jabat', 'apa', 'akan', 'mereka', 'laku']",0.0
559,"['ambius', 'kuasa', 'maka']",0.0
560,"['benalu', 'usak', 'demokrasi', 'sih', 'wowo', 'telah', 'di', 'tinggal', 'dukung', 'nya']",0.0
561,"['bersin', 'belum', 'benar', 'jadi', 'calon wakil presiden']",0.0
562,"['apakh', 'sih', 'dia', 'juga', 'akan', 'jadi', 'pnghint', 'rakyat']",0.0
563,"['mesti', 'hal', 'biasa', 'soal', 'anggota', 'partai', 'ya', 'dulu', 'jika', 'juga', 'jadin', 'calon wakil presiden', 'sementara', 'golkar', 'dukung', 'koalisi', 'lawan', 'tapi', 'ya', 'gantung', 'bijak', 'partai']",1.0
564,"['yang', 'jelas', 'tidak', 'tarik', 'sama', 'bocil', 'kebo']",0.0
565,"['keponakan', 'paman', 'maka']",0.0
566,"['hati', 'skenario', 'lawan']",0.0
567,"['lanjut', 'mas', 'gibran']",1.0
568,"['jangan', 'pilih', 'anak', 'attitude', 'ya', 'nol']",0.0
570,"['anies', 'yess']",0.0
572,"['majuu', 'prabowo', 'gibran rakabuming', 'yess']",1.0
573,['penghi'],0.0
574,"['lepas', 'dulu', 'tawak', 'mu', 'biar', 'rakyat', 'tahu', 'wajah', 'asli', 'mu']",0.0
575,"['tidak', 'tahu', 'malu', 'begini', 'kalo', 'calon wakil presiden', 'jalur', 'paman']",0.0
576,"['tahun', 'kok', 'alam', 'tahun', 'nyicil', 'motor', 'saja', 'belum', 'lunas']",0.0
577,"['ya', 'terima', 'saja', 'anggap', 'khianat', 'karena', 'fakta', 'seperti', 'itu']",0.0
578,['good'],1.0
579,"['partai', 'saja', 'khianat', 'apalagi', 'rakyat']",0.0
580,"['planga', 'plongo', 'jilid', 'ii']",0.0
581,"['pak', 'prabowo', 'mungkin', 'juga', 'tidak', 'mikir', 'bila', 'nanti', 'di', 'hianati', 'juga', 'bagaimana']",0.0
582,"['yang', 'kenal', 'sudah', 'bantuin', 'saja', 'di', 'khianatin', 'apalagi', 'rakyat', 'yang', 'tidak', 'dia', 'kenal']",0.0
583,"['kalo', 'kalah', 'karier', 'kandas', 'deh', 'mirip', 'ahy']",0.0
584,"['kalau', 'tidak', 'ada', 'penghianatan', 'bukan', 'politikus', 'nama']",1.0
585,"['iya', 'sudah', 'langsung', 'lantik', 'az', 'biar', 'dana', 'triliun', 'milu', 'buat', 'butuh', 'rakyat', 'az', 'begitu']",0.0
586,"['belum', 'deklarasi', 'calon presiden', 'wapres', 'tidak', 'gibran', 'hadap', 'ibu', 'tum', 'pdip', 'dengan', 'kembali', 'kata', 'dan', 'izin', 'pamit', 'ini', 'gibran', 'main', 'dua', 'kaki', 'sama', 'saja', 'paket', 'ada', 'pilih', 'yang', 'kalah', 'akan', 'gabung', 'dengan', 'yang', 'memang']",0.0
